,vmid,vmcreated,vmdeleted,maxcpu,avgcpu,p95maxcpu,vmcorecount,vmmemory
383872,H+LqBz9SNGCkpfvuOf9qopxGblB7THKQtXSUuWwF4b0XCeCklLx+ZvuV6IbiYG5V,0,724500,100.0,56.98913755794703,99.473986,1,1.75
383873,XcRyt6Q3GEd1wX87UMG2cr42m1eyaN0t/ONHuKcEBK+hunP/Hrgp4CPuEK2RsQha,0,724800,100.0,57.76789989735112,99.52311999999999,1,1.75
559342,rscogm2Y8vXR23mYkg/uWVd0shv3n1TdvvFXR3tRB4+NSTAeZ+73JOKFcb+XpzqM,0,2591700,100.0,52.93188380011589,99.61930100000001,1,1.75
564681,WaRHaXzoFW4LeuL8JrEMD8EAVQcoW7oXllvTGeU1E2xWmsXZ7aL8+zbLxMRkd5Up,0,84900,99.140334,50.55069110211269,83.687315,1,1.75
567052,huHsR9K5peKT1U+ntcEJs/EonaxDKvP54eVg7vkGTo+0UIqtEd6EWH4li8uCf7Vx,0,3600,86.00223100000001,57.268427692307704,86.00223100000001,1,1.75
567496,0JU5zeJfvXXwzHD7h0s5fgi2ebg9t6Q+YdUjspXO19ky88iQRxhxKXi4bGmD5KLg,0,4200,83.96301700000001,55.47744953333333,83.96301700000001,1,1.75
574496,bsUpTRUQ5pQw5jqOwuhLIDC9G3Oh4XtVjXmmNEFA+C0FNXjC+ZUYGA+RVXfgDbY3,0,2591700,100.0,85.81793334726243,99.413208,1,1.75
574502,DNyIGg0P/SZ7Gi3MwUee95tDj4uMIlboSBCCsz8/NO4QjUeIGvc9CXCX3thrDdA0,0,2591700,100.0,66.16084377451092,99.261966,1,1.75
585691,Ivl1IzU65JYhllvneGVkzsWupgmT7FdgmXsIFnDOZRCf3/qStPCHFELM0Wh4lPml,0,6300,99.89905999999999,61.67000918181818,98.02871400000001,1,1.75
592116,p/FJ/X9NyrnktwpuJOB3dlny+wuE+/klCu6b9CAAhtKcmpr7+H+4KZENDT3uFUvF,0,2591700,100.0,98.75137630636564,99.695366,1,1.75
592787,NPvi9Ww48mTgKRT6Qwg7HUlG8qrRW/7gILGmTHNHZ0cYix0BDOCbXr5eKsoeoab2,0,2591700,99.334466,74.54045326115202,97.346684,1,1.75
599657,A+y64sPREONRUTXQ08LmKzt0ynGp6N0r0f3FNuCes4cXfDL1Yb3k/DMhScVpZltY,0,93000,98.987543,52.62441851446946,83.74365999999999,1,1.75
599661,xwm70UWB/R5fjct3DP/kZRqMau+ROVcgOMHCKObAyspOLTxjLvBSRu5/fyF+V/O2,0,93000,99.02396800000001,51.104294842443714,84.02409499999999,1,1.75
603111,DMMbkhza8egnxcf3+u5KxUcIXgJrKs8eDK7Txgou74LpjeAd4lpnZigaU4DFkglW,0,80700,99.42824300000001,52.4619908148148,85.46328199999999,1,1.75
603352,owqQHXE6dOAMRTz9Qwp4gVviyLDd4skapmgsneShaW4kc+G90Lpbv/QI47gxs/U6,0,100500,98.089134,51.95554940476189,85.01204,1,1.75
604829,P8BSxcI6wpWyU0EU3iFyDZYlclX9LubB3Uw7BiPtM/d2pQEjFnLZRd/sLBOKCcNw,0,2591700,99.268895,58.3288307488425,96.582385,1,1.75
604864,Sj4sk4kpwG0XJZr2imVf3kEGZdy5wa/7uuvy68ESQeP0b3s/by4FiNBxcyA+b8RK,0,2591700,99.265241,58.61728655092613,97.733012,1,1.75
604865,4tko1mCQaprPJLli1z0esVp+VCJ6LIofa9+1iepHOwpBwomWbCQIT7ocVBax/kds,0,2591700,99.229475,54.69517403101846,96.444958,1,1.75
604876,ickO/8TF8sfgGO6zUoq7aAPmdb2CsYABb32J3JqSO6qE7r2dE/XI4gHPxAKeUtAz,0,2591700,99.121848,57.80514593459893,96.715439,1,1.75
604877,wfPVNsEHfmuyjmRfNYmc5t4mEoq8kAKepxTwO12Rz5KIYb1bGgA8cE4ZvRRH3Nkh,0,2591700,99.098877,61.231724449293864,96.93873599999999,1,1.75
605331,CNU8jSIuYloGpCR1M3cC/MwbU9/N/MUuMlWZpKGtLvlO+Ki9rQyIe2GY+h1vk3IO,0,2591700,99.55145300000001,83.92666129641191,98.793863,1,1.75
605334,9LhHpmGr53MVM/MYbNrg2cZxDbm9BdUh2fck6Pv1TOkDYA8eo6QOXdLjjhofCHx5,0,2591700,99.19499,85.14531631189912,98.21621,1,1.75
607600,fHpi7ScDNUDaFkODxZgOk1yQiTtvVVOdqJDTuO1FJrDZCgzicJC5zOFRYB/xn+a5,0,2591700,99.32618199999999,54.398633470888065,98.293886,1,1.75
609983,vvR8Ouua9BT7K13ya3OeWMTwpVLmOFSXQ68mbrJuNCrFeMmHF3RET1SOW/vZqA/s,0,2591700,99.81772,51.56248195983322,62.17510600000001,1,1.75
610356,KwUog0N5icJj/SdgfgOJJOhKomxBKFj5GedSgnw+0kf6ijMM6vvMfDZ1cOvj3jvH,0,210900,100.0,53.99147944176136,99.43960799999999,1,1.75
610357,yofereU8SB+gLM3rkRxXM42F/fQR5ZHklgTH55y6SXE45Flp1KCMlDkFYyFqZjQu,0,2591700,99.475098,95.59403625729162,98.966444,1,1.75
616404,VOP/Epl+69TxUrLApHABhGkG6lmMGLDryiB/CaPsCkwBYXrYVI6ey7DYjnBfRjIK,0,4800,86.560175,51.70182758823529,86.560175,1,1.75
617515,whfpvwEsssmDNeuxJrqLqnFbogeExHYuo6IX2JJHumXdfSw42y1tL3McMoe700xp,0,2591700,100.0,90.50496204976852,99.755238,1,1.75
617843,hpx79t+4zAXB1nY9IqNYflRjisd50A9tWTKEajTZGvG4I9IhaA9j30B3p07TU3+B,0,2591700,100.0,75.89881954983208,98.57168399999999,1,1.75
617857,Fet35ItZ4wTWuCJhmGWgDXJ7EzDbBt3DTeXZzEBSfljrtF2oZrL696jBuQ7PsX3A,0,2591700,100.0,53.86687382916657,99.366688,1,1.75
620162,Tiv5gJFL4v1A9ni58zLfjDziTEicjH0lOzL0DveJLI+0NOPln3HfXhosjEk8rP4w,0,2591700,99.544601,57.356803107882975,77.30295500000001,1,1.75
630047,qILvLkO8LUyaVab8+jbvbCt+V+QnVlFZujxW/lxzAGBMT070vQcbVlHUvnEZO08j,0,2591700,100.0,97.02180288538712,99.232708,1,1.75
630048,VmCzdOrbqdSYgiODfcVFPAXmzb7cNoekT+WzSuqUrHYdtz9kSC/Ot8Gw2hHtAB1p,0,2591700,100.0,98.19028539631176,99.586159,1,1.75
630060,4X/bXpjVNviDanf0fmY7D1psunRUH/ZDmd/cL0+K8hpSYJjrgIq0v67ekCg/u/qv,0,2591700,100.0,73.53371173686078,98.812448,1,1.75
630069,6AY0BKjTL8NBj9ieKP6XvCjBLFqiVEEHo48C5M/3Cq1D+g6YYJXSjYzFRmCLhYhJ,0,2591700,100.0,75.00946938411649,98.684834,1,1.75
631197,0wvDs3kkVZs/evdnazFt+btZ/GIpW3Yujm7SDKsej2B+v3TKmNlsrvbzyFiq1dMd,0,2591700,91.703558,53.58415239777729,71.82422,1,1.75
632032,M7+XScWEzC10/FufLfFc+HIwV+ujN5dJFNcA6Y/TDnqwze83q4DvB5eFxpaA1s/t,0,1589700,99.262985,52.3827773225138,97.066785,1,1.75
632459,+V3G0NPj4+rob6P3vG99JTMzvn9EFz3xKOU6BlKGbsd+kp1orupOLrTacwPK8eB1,0,144600,99.951243,57.379559182194605,99.33691,1,1.75
632460,+qr8DpJ2QHVGdcHMoqsBMQLuiptAWvDwuHveuTkIdHi/IdTGQLE8LB4znK/1eciQ,0,144600,99.985843,60.05120560662528,99.183812,1,1.75
632464,u80wagoUd3ase+f39RUdLSNEbd5ctLqMqNPYVI5YQ1t/YKDxKxicFFPGCy1pB3n6,0,144600,100.0,55.8178896873706,98.97448100000001,1,1.75
632466,litcWUCrB/mhweb4eMVae0DWIKeS/CKITjgVarVLTQdI2RpAJjtidBsEJmZhcc9v,0,144900,100.0,57.454391962809964,99.325518,1,1.75
632470,zZGT67SmdSf3RXsxrlxTVxXZzO5O1UeYi4E1m5+h8oQgMcLr0hKTay2vsJ+uuYgB,0,2591700,100.0,94.7065949885385,99.760234,1,1.75
633192,KPYGkZsNC7jeLpkzntp0VPiG0jTyHCSJFtA/b1eqQx9jnmO53v+0NDQNC/QHS4AI,0,2591700,99.903922,79.6789077619817,98.283636,1,1.75
633441,29N9O9f9rq/KrQR52OhmFkY0fHrjvVbE7ApCIBnNz6BbU/fqQpzgpu8ylmIGpzUH,0,1312500,100.0,97.37854713888879,99.544962,1,1.75
634830,kEVc/1mQ35U6NKxgAu00wSzhyKMg+NPYKqeuxgCAkMYtAxlUl6Mr79ZunA7LgEwa,0,2591700,98.871248,70.11288205778115,97.220926,1,1.75
634890,hZ4tEwli9uT6R/gVXqVgXuAmcDedvcCcwose3etRJuQ4ChYGmILnckpQMyPKkGK2,0,2591700,99.135377,68.87245402303527,97.91583299999999,1,1.75
637551,9LX0kfckrmtprs1+G+LDbnQD0+S31sVwa3jAJwHqI7HokkdNpsZajP+tziMVb0sK,0,2591700,100.0,99.09894732500003,99.924708,1,1.75
716011,8RHfgwloz4YTAliny2TKGw6l+KPijGT0qr8L3h0sT9vSIPsrnGH+Z9ObTuVI05G4,0,2591700,100.0,91.43227106401956,99.249092,1,1.75
716012,q/3xhC6/KrR5udy99Xsl2xmUxSJeSqyEW1IisvrSyynVKwmuB0i/4GI1EuglBU8U,0,2591700,100.0,91.72741656360702,99.259025,1,1.75
716013,nJKc8ZMIgz2geVotgBv/JXSAQZsBz/PqNGnSI/rLUIxT/jxUTY9lg7N/pxdyLJRL,0,2591700,100.0,93.6439729717564,99.178148,1,1.75
716014,/LxD/KrabxaDSsGREWhgdcnNK3LOs1GkdGJiOHyY0G7ntloYKqjYz7aRhurFPhi/,0,2591700,100.0,90.82065115813872,99.21947,1,1.75
716015,d/tI1lgQQRtZsBw+DVpJZeYszYNVeimGtnBDW+3aoKgzMMwt1rc4sPKgWF4lvwlc,0,2591700,100.0,95.17741470610036,99.25433699999999,1,1.75
716016,hRpoVliNTCwICCF0//XixROBlOc3vM+IpPkUaCz13eIKUtlM2ILkwN15/sGh4ouk,0,2591700,100.0,91.89191587348054,99.391598,1,1.75
716017,6TOUapNI0C+0FYOoo0qrHlmyoTym703lEiL8nayPsEOB7ivMlr4KSI1P3ii+Rn/3,0,2591700,100.0,91.61835008173179,99.432627,1,1.75
716018,S+yyP6KsCh8rNta/TojT3zVlLsf3cnjdbkn3puU78BurPWHpBmbO6s7AVcVlrHl9,0,2591700,100.0,94.78712825894176,99.40141899999999,1,1.75
716019,tOgq8jTcE21bntst23ucv9kcSoeg0ckMcLp5wnYozkSZO9+PlMJ1jcpz+arthm1q,0,2591700,100.0,95.35341713849027,99.282147,1,1.75
716020,fmQjm7Tsd4mfOrKODaasL5uZhGz57FToVBzHM+M8KkksvfjlOT/SYm9Ms0hgP7LZ,0,2591700,100.0,88.81392246937618,99.30965,1,1.75
721716,Og90nnXTkA61wTe4qN1HG3wPQyeySClW3gYzgdtOMIh5FmUu2dUVWYZyc1fTuiB8,0,2591700,100.0,58.47863402917375,99.091425,1,1.75
721717,ua4H6hDbeWaCQUTr2bPeNX9JeEVzO7PKxnk4S1twtKjxOY9j7bGkYlT91pkYOn6Q,0,2591700,100.0,57.140914440791796,99.25563299999999,1,1.75
722240,IKQv1lllj0cvyHfi+mkQWPgVuHI1Cnew9zjnb8q7sgI7U3EL8Pn3JwVadUeA2FhL,0,2591700,99.51531800000001,76.76948271382318,98.867892,1,1.75
722241,DD13vk6cUdQLv31SPdc2ajmYjS5T2RWaj7d3kzFg7rv+W+JThg2gOBuBiPifhzJO,0,2591700,99.588612,74.87246968072299,98.731441,1,1.75
722244,wYs41Am6Ki0w5EuHHeIeH8P9sdAEVedOondX7Ur7BqLbXvwaft3LDBdboLjFJkYK,0,2591700,100.0,80.69079169375,99.095988,1,1.75
722245,kcBjqs6ZhGabkeEipzdpNxtzHEaPsGSwaaDm10xxBHnUaqu19CnDlQsN7FO75WNb,0,2591700,99.460746,92.24238075810194,98.780234,1,1.75
722249,J8CIjnHo+ASZ6idqQOVniFoO94AkpqsS3YWr7s6N/X7ImM704U52LytsXGqSgpFu,0,2591700,99.316508,92.75085084940376,98.715939,1,1.75
722250,oDsaMBAvU52dU+9tCS4M8gsJAzttT1QC7o9OKxq8EPULAAhSBWUgT/8u7iABQZ9I,0,2591700,99.120595,90.92903647864273,97.179989,1,1.75
722251,LR4vU6Lh/ZSRE+oB/QcNDhaGNumeeCKP2al2dEFY+ZoNpNO7qAWHRKF7BONUxK7G,0,2591700,99.416848,75.74631639715243,98.557519,1,1.75
722252,AcYn+OZDVuZxXps0Z903aNdok6Ee2duR9e8H4Oph+xSLQwMXYuux848+fPfcSGkf,0,2591700,99.67791,76.97415262766194,98.911174,1,1.75
722256,q5babPQ3Zw0MqNi6u6t1m6EdwNvUMohHE7pBxQLJ2t6i2HEgMg/PJx5gcQutKQzT,0,2591700,100.0,86.12143911980556,99.73335,1,1.75
722264,JaySruMHtShvT1uBqam3FvUlf1/hyRI5xl23dBnokg+x1nfkvD9QylPmB+mxmw1C,0,2591700,100.0,97.00917448267866,99.364337,1,1.75
722287,K7LlQd4yCaL5WGVDs/1hI1i7lkGzx+YgCKmtGDPUt/f5aGs3kDKtwNrnEYs0InYB,0,2591700,100.0,97.24463802384793,99.72057099999999,1,1.75
722288,f56sSicbw+yuQE3+AHmMaHP2X3i+aPMPOndjBw/KbQqK73rhtTAf66y0WenpVocY,0,2591700,100.0,96.55884363445715,99.689561,1,1.75
722311,jU4gHofGq8FIsLMIW/YbYFp9xGtNMzq9ol2RlncP1aAw9ah9bDwgRXOfYwGXNJ6X,0,2591700,99.552275,95.95506733032423,98.899798,1,1.75
722313,8aOjW6mjfZVop6mpHQ5ZJ/obTh+tHaK8lGtsPlICXOkGneLS5xFPSmfkaC5Xw1rA,0,2591700,99.82214300000001,95.80248577002327,99.109493,1,1.75
722357,pz7SA8pkMKNC/djo58Rk/dBqklT90BjbkH+f9kdzxOjER8BqEGaFVL/uRqSXeI3h,0,2591700,99.422721,81.9021518652375,98.589329,1,1.75
722361,y1sPeJR8rk3YyRLefXfRctdzwqe696geDJMTulcVqvS/GRjZUFYlt3gSWpWtoOIu,0,2486400,99.289264,79.95034288575215,98.61739399999999,1,1.75
770977,Bpj2vP/FqG+547FhIh94DuNhrso+69DmU/HVwvd/T1KTnm4YVoIl9iudOaKgxy38,0,2591700,100.0,66.41206135856476,99.329008,1,1.75
771395,ua588brpb8Aq2NH8tFBYUYFmGvAhJqRaLYIDCT6vQUl4Khjpwh/rW/vtTWVGNJRV,0,2591700,100.0,51.35389841115858,95.626195,1,1.75
771404,K2DuW00Ug0DFW80GfHHvDmuoDkHtsU3MAUexrsEsI9oeYxmfMh0CxuOEvO2nt8Es,0,2591700,99.162761,74.0747194646044,97.911633,1,1.75
777979,rZgrVegkjuluy+PuiKVA7m6tc0UXMZjhBxecF7T2bmCwaxSw4zZynipPEU78XPFx,0,2591700,100.0,98.64932271979148,99.313305,1,1.75
780738,cmwTJzQ6oQzo2EK1xqQxWcrvUy0Spe/RgvcbAqVHU4ikulqR9sCgtIoyjgaSQUqk,0,2591700,100.0,77.11166093136606,99.441864,1,1.75
796102,mGQwKwR6h+wTyzIIhTanC/swtj8eXcL2rox9QGi6ETqkz05ec8yITNY3421WZXB3,0,7200,84.287767,53.29941732000001,82.204876,1,1.75
799909,vDCf6eHpk0E45ZeAJlo+4g4M0v2mKPafUpFazjEN0vTbeEpGdoNgkd+60chaJid+,0,2591700,100.0,58.16682794384621,99.15593,1,1.75
800699,FexPpeH6y2RugRb1X3Wm48EnwgJzS9M694cGYpDn9buGade9K6NcLga/RuterkAv,0,2591700,100.0,99.43433007930096,100.0,1,1.75
800702,XwMRBbKe8NQetXSOW7swDeRprfEXI1OqHKoOWO2yxQ4H9xUVpuKqBHfrJC1X1u8A,0,2591700,100.0,99.09139204364455,99.62646099999999,1,1.75
802564,nH0cPFv8csDANS4wDiIxnNvqsyfqC+JpNZV6FVxIV1mKBmQ9DZc90sk3CxRlYrvU,0,2591700,100.0,98.78221544826413,99.708507,1,1.75
802570,tWmGiGBvaRMpbYAt/0LgV9Iw9HhZM2YYUqSx7qavvSdWm9HG+CslAfrWe/jd7Y/p,0,2591700,100.0,99.1391043904137,100.0,1,1.75
802572,ELCxxTIywN001zdzB+pnvdnfuAw75HXUs8Er/NqiMVa6HGJUZ/55X/Px/3Zry76e,0,2591700,100.0,98.8584911194585,99.562803,1,1.75
803976,T0H64KvdVruDVoFvG4K2AuUZ9Mgc7SsdgL1c5v9U36EJ3IeiT0S74VgfwrqKHjgv,0,2591700,100.0,98.36165348205141,98.98859200000001,1,1.75
807303,GEjlQq/k9c9GSoj94LF7mJpm0AJtzoNIhqvlwdqliU0htuhOGrmOYUu+pgY5D3kL,0,2591700,100.0,98.59352101203956,99.37739599999999,1,1.75
812064,ZtPQNA8ISitkSFPPet9ZFAuLC98UA5KZoQaXZWT4V8f2P8YvQ2fCwk55yxKP2VHi,0,2100,83.83294599999999,50.47380712499999,83.83294599999999,1,1.75
813174,wF2pYIUwHi4WBrPwk7sFds5q4r1IaQqdlgEkeLAiEOxWCEzebX/4S2rZ8SJfQR3H,0,4500,84.63239300000001,50.19372824999999,84.63239300000001,1,1.75
813356,PDV9Zfu6SrqkVXNlzHnVo2BBH/BKceUPm58ZaBwR7ymH3aVvhe7IOY/JLqBEwvMS,0,82200,98.763438,50.813959316363686,84.561269,1,1.75
817395,a+U16MUsm8CPZ0rVI6ml6KR9mcXc5IEDhRAn8LvGFbmXUwqNnnNkNyDPv/q4Bi7D,0,2591700,100.0,71.76672929694364,99.59105,1,1.75
821842,ecUudFijvFHjTvHNEteNAHKqITjNsAIbAfhFJYuspyf4Q/0Qr64tSFHQqhsqT00c,0,2591700,100.0,98.67973460706028,99.410292,1,1.75
821843,jBr3CNVEz4GEsEwHYB90ciCIwxgKDGWpBHU8pn+YBWBkJQbn6jZ85qE31airYNqs,0,2591700,100.0,98.50567191238457,99.47446500000001,1,1.75
822089,kVw19zkCgTrud7L3/RjJY0JCJoxvQD9UzqqhiVuTAC5gsRRWMaR04qltR//Uwtzz,0,2591700,100.0,98.42183241872324,99.321826,1,1.75
822233,Vrz0xTztUVD9nv43wAMkAHastmdyXBECcGlHLJXwn1AbfaXAuFPgSJXH4eNZKRBc,0,2591700,100.0,98.36243694270814,99.367464,1,1.75
822416,x65RIsfpY7i4L7KKzAjbE7djIQf5668bhPtnIE9/g/avmKXyLANpiM1PJ5bo+6eX,0,2591700,100.0,50.616142855538904,99.33197,1,1.75
831374,HwMF8+bzojaGKAZ/EAtqFOq20TPQWPHR84M4GfcoGpuE6nxqkzYiW8lVrOwf6eob,0,2591700,99.36035,86.8288624089905,98.89354499999999,1,1.75
831489,HMoH+GEospW4eUBH7gnjB85JbU7VOfVkiqLnv/vA5SWFo0KeqcWMJPy6XaBUc1ia,0,2591700,100.0,98.50297313611124,99.544054,1,1.75
833408,axViucFAH5blcrfN5Ub7lNuX2Cex45jrVHqQrbR45vc2Tio+U405OKzwAt6etfjk,0,828300,99.276134,52.607702895365655,98.376175,1,1.75
833409,2EVIyv/YQzZSsqxS7jsQvhcXe2Dtg4e048Wm74jG1slapG/Up3pwnUrwPBQf54EX,0,828300,98.92121800000001,51.58700559145245,96.817669,1,1.75
833410,M53CQaG/7F+QdyAQmAo8yA603IIHZQ4Tigyuie33tP3zi/RRXgMPrFrJCn160FXw,0,828300,99.22055,51.824306204273746,98.053415,1,1.75
833454,ora3hm//MZJTs29OUlJgJqXV6b7jti3NprZ9IqauylSphZB9kz7SqFTUapUBqVRT,0,2591700,100.0,82.61944298099888,99.301286,1,1.75
860039,4jLAkTqRtbLlOPB7Fq7KZ0MKjXIHvtQdw3KwH/EQgKkZczb7XlQ+oYbpEaoPfaX4,0,2591700,100.0,77.42219358260976,99.397568,1,1.75
865050,FL7vgaqk7RUIYqklc5FDv8jqyu64b35OjPcJO938MNbBK4q/OlAL5BRSn247bfZe,0,2591700,99.540465,74.68519747723315,98.458952,1,1.75
865092,OYfkofseaiHhZKrh7BJhxQL3nz9gvFgpb95YXMSopUoeiLFR3lJP7DLn8Kqe/D5k,0,2591700,100.0,95.36548604410223,99.377121,1,1.75
871478,1I80dTjM7LmH4c4bz2jbMKSfIApNFQr99R4/8/77azsBLYXqBepyRdzpRWOLgJV/,0,2591700,99.178335,57.853917222158096,97.942076,1,1.75
871479,LQxOZp+w4bu+xz9eKN+SYl4Tu33IM2yI97nbq6rm0Q0xZ1db51bhxmnQ31mk5g7V,0,2591700,100.0,53.60811863722646,99.233777,1,1.75
871482,EZsKNyn4LN2nRMqif7sEfw1nnF0sZ0FYoxGbfGARsHnowfuS40qHMiQUM80mrxPE,0,2591700,100.0,68.79998415744393,99.375555,1,1.75
871625,L82kdOhpzUClcuNIOgsxc73LypwyLPS9mpPs5zikPJLb9tO9L1AabSfuOFV0Fb5V,0,2591700,100.0,72.9375007919901,99.599949,1,1.75
872507,T15H2Gzky6j2UqTqQlfCQKcYOdByd8DHPi0sW5qbxuLpujJrQP2d74oStzC+Uo/n,0,1500,85.116982,56.72745600000001,85.116982,1,1.75
874429,7CmgeTXQgSCqLawLaqKISwHqHSWecCjR5Rdww59IoB4AIkpcxvX4+FC6fVzqKxXB,0,9900,90.822422,52.67706435294117,85.039139,1,1.75
875036,51qCzJ9N6/NxCaWZcfvR8AlgMgue2gfRAeciFb2YWwbH1OIzuf7RRtbQlFU8apwm,0,82200,97.996092,51.95067781090912,83.923337,1,1.75
876419,eYGtpA0qNgMZUak+rt/YNpdp506Z1sm6cwS+jESCONaW/YtpTQvo2fYc//tOGB+a,0,84600,97.900795,50.685222742049525,83.832523,1,1.75
876558,cGlg0IJWgmUCQDuGDwNZVv5soHPqZYpn4CnXCIXHBZWmmWzYTGdLqOx4qI9UUONo,0,78900,93.82450899999999,50.14897753787881,83.207656,1,1.75
890120,fKR4ph/2AR3bDvFeTBDREPkciQpJU60YVYC9KoQC8kZpZk3xtqhKjOolpAH1wIIr,0,2591700,98.518703,86.89008500543942,97.286953,1,1.75
890137,288J2mhhAWkLZOopTZxoEjnQSSn7Rgmwm5/r2KOPpxGX4C5ASf++0A3gxrwUHSRH,0,2591700,100.0,72.1719564841433,99.331575,1,1.75
890140,UfGNpreBQHiJ5g9tCRZXh2laRBPUsgi+gwxnBXh/ie75G08b0wZs+D9S8M3p7na4,0,2591700,98.23635300000001,91.61886180775457,96.579432,1,1.75
890143,srMSZ/b/ElksBHeWsWhUZcUJQGil8gA8ZHpS9uWzmJ6VAstGEapG0oRkdUsxyOw2,0,2591700,98.957817,74.87665903519309,97.39755699999999,1,1.75
892786,aywxXerCl6GKK/s60ak+rgtKZPiBY1/2zBK7VEfX164u6tTGsmvRZu7uRaBZsYvl,0,2591700,98.98893699999999,89.3351046259264,93.480977,1,1.75
906420,sHZzX+0qoaCx69RRLf1lUa0KAVXdXpCcT1JknP6kvEIK6NcjWnrYjCGtqO3MkwFo,0,2591700,100.0,87.46249384041687,99.276969,1,1.75
944048,7llL0xSqOkW9WejGKcRw9ygw3v2+2sgUCON4TPYk839SAMzJZqkBX60z1GgqiaRU,0,2549400,100.0,99.31793972961492,99.73075,1,1.75
945147,Q/49ZWKxTnuaNEfj6dj84oyCA/ZMy9J2MQNCr0wUq9YoEOnyPdRJHymK9nx+NF3v,0,2591700,100.0,65.01793684292153,99.42123000000001,1,1.75
945158,eLXNbN4vFSnvnPIBRNnZuHPT4YxrCfogddoyxscmkOMzNrd7ZaiQWQRRwBznTm5X,0,2591700,100.0,69.03137510707246,99.146608,1,1.75
950369,sDeWs5fI/52d1hnHdbF2noi22Evm0KPA1GEviLk8M/YxvVy9WtMbI+CZXUPgT/QA,0,2591700,100.0,65.28545913230673,98.682425,1,1.75
950370,EzbhtEQEkF+MKwU5z/2O6ZRs2S8dnh3YLflY78hDqRGLXfIuzrZcpx45Z2+7djso,0,2591700,100.0,63.92605375054993,98.472022,1,1.75
951208,dDm3Q01ZOqfv4EBmmU0fCvyXSF8RUwC7sdR7D6gn+THETqzth6TuJtKIGqwF9ll0,0,2591700,75.79729300000001,56.6406893912036,58.245957,1,1.75
951361,ZmsUDtwmc97UiCBqxYFpY3lM/TdLqdzOlPwvI75FHNFK9YpvAEdCt25sybfdCPVI,0,2591700,99.092557,57.440725864451935,97.784515,1,1.75
951556,GkRwkML2KAMprENqN6LJnNPb9cLqsSk0gU8LSRieLoLNW2/8i3RtpSuObN+S1gCz,0,2591700,100.0,98.64253537339344,99.393282,1,1.75
952107,4uftHsizydyycln0SsDoCO3l1pbtSR3vUtVlNZfXq4XgP5aNvDX9P3Zrb9lpnxVH,0,1674300,100.0,99.25015504731181,100.0,1,1.75
952108,slpa4agufVN+u6I7jOxNCuHJA30OSFuJnnXu2CmiHpZ+KAcMiOjNNzV+3Ou4uWCp,0,1674300,100.0,64.2953922035843,98.343451,1,1.75
980511,vgjqhyCVeohTDUP4qaOSAQQVswHbqevhJ4DWt71jFZ0HJZB6nKW59E3sDLI0bk+d,0,1360200,98.602713,69.21353719117954,97.65685,1,1.75
980515,abCiE+cDNlLJiGZ15ouophJoQRIxM5+1tgVaM5GOw9XLTdUypWAdkQKPRrIZbPoj,0,1360200,98.80191500000001,68.455571469784,97.296763,1,1.75
980518,FkK388xjFSPxrl+Qp+kUGWDz61h1t4pfIHYrNkH7GJIoXqlbShvpWSlkjostnYdn,0,1360200,99.658851,68.85512729913978,97.433498,1,1.75
1015473,f+jQTEG66vap6mDzZwENAFWuaEZm498+9efPmdXjoj3mlBOg9gau/eYQFWSlA/Hl,0,2591700,100.0,90.65782418356476,99.73123000000001,1,1.75
1015703,961hGPNentPBOwRA0lN8ictclDSuelhgIUmV64HRV3Zj7ud6Z0fp5F4tW/mK1M94,0,2591700,100.0,87.10994673807896,99.536822,1,1.75
1016184,5EPB+a580GkW5tHLb//ZX0DtjfBpRwz7/Iq3vAlwxSHn2IRy1wGtl27qm1gsIpFe,0,2591700,100.0,71.41826684351857,99.24076600000001,1,1.75
1017127,3STsiJbB/ijqMZwK8F8CZYqnUvc8C7zUYMnQxRVlSGRRgcDN+TJjye8cRzCBhihu,0,2591700,99.462337,97.32871756041678,98.799664,1,1.75
1017684,ZBq/HWUkH8f8Sn5vmogjClDeSmrQwUxtFdx+K0KLpUXZSnVOZ8/QGaqlEq6DnBXg,0,2591700,100.0,72.51810728680584,98.790186,1,1.75
1017788,h1icih5xqrpjNbMpDqwkGCEb5GhSljl6h2DGDuruMWjFvnjxHyX65kwcP4vR/zYq,0,2591700,100.0,63.968391314331996,99.067121,1,1.75
1019464,ogyXBAk0A+LXZjYaG/i52xQpBMrt+0T3h4rhXpMytIawQqIFsuYx2cA0NYF3KJHn,0,184500,99.766634,60.786327051948064,93.83574300000001,1,1.75
1020273,3jjcjuduMYNMM2TTxarXB40Sd4StP5fKtp8abXXwByTrPsz674dFMS95EaUCUQqk,0,2591700,100.0,84.25642975393525,99.148077,1,1.75
1020275,Ho1RnyaJhvYPmAVZph5opqmVmNzcdaK2Gq41QxNu46ZROSfzUrVlJ7cHsNxS3EfC,0,2591700,100.0,56.79518909885413,99.035975,1,1.75
1020277,3QSFM8uVlMi2+SM1ijffSo9HMgwK21Z4YGjzZm8wDznMadERaikuYmTFjuKVlgIv,0,2591700,100.0,60.47306806374074,99.266653,1,1.75
1020281,pkSn2+rmIkY/R+8VFvAAP4BZ24pEsw5JoNiEEmF3N743CKsfrIeCT7DHEpRMwP7s,0,2591700,100.0,77.82468115248365,99.152495,1,1.75
